"","Familysur","Title","PassengerId","Survived","Pclass","Name","Sex","Age","SibSp","Parch","Ticket","Fare","Cabin","Embarked","TicketFreq","FareAdj","FamilySize","FP","wc","FA","Surname","GroupId","Color","GroupFreq","TicketId","FS","group"
"755",1,"woman",755,1,2,"Herman, Mrs. Samuel (Jane Laver)","female",48,1,2,"220845",65,"","S",5,13,4,214,2,48,"Herman","Herman-2-22084X-65-S",1,3,"2-22084X-65-S",1,1
"756",1,"boy",756,1,2,"Hamalainen, Master. Viljo","male",0.67,1,1,"250649",14.5,"","S",2,7.25,3,208.25,1,-0.67,"Hamalainen","Hamalainen-2-25064X-14.5-S",1,2,"2-25064X-14.5-S",1,1
"757",0,"man",757,0,3,"Carlsson, Mr. August Sigfrid","male",28,0,0,"350042",7.7958,"","S",1,7.7958,1,108.7958,0,28,"Carlsson","noGroup",0,782,"3-35004X-7.7958-S",0.5,0
"758",0,"man",758,0,2,"Bailey, Mr. Percy Andrew","male",18,0,0,"29108",11.5,"","S",1,11.5,1,212.5,0,18,"Bailey","noGroup",0,782,"2-2910X-11.5-S",0.5,0
"759",0,"man",759,0,3,"Theobald, Mr. Thomas Leonard","male",34,0,0,"363294",8.05,"","S",1,8.05,1,109.05,0,34,"Theobald","noGroup",0,782,"3-36329X-8.05-S",0.5,0
"760",1,"woman",760,1,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)","female",33,0,0,"110152",86.5,"B77","S",3,28.8333333333333,1,329.833333333333,2,33,"Rothes","noGroup",1,1,"1-11015X-86.5-S",0.5,2
"761",0,"man",761,0,3,"Garfirth, Mr. John","male",30.1516245487365,0,0,"358585",14.5,"","S",2,7.25,1,108.25,0,30.1516245487365,"Garfirth","noGroup",0,782,"3-35858X-14.5-S",0.5,0
"762",0,"man",762,0,3,"Nirva, Mr. Iisakki Antino Aijo","male",41,0,0,"SOTON/O2 3101272",7.125,"","S",1,7.125,1,108.125,0,41,"Nirva","noGroup",0,782,"3-SOTON/O2 310127X-7.125-S",0.5,0
"763",1,"man",763,1,3,"Barah, Mr. Hanna Assi","male",20,0,0,"2663",7.2292,"","C",1,7.2292,1,108.2292,0,20,"Barah","noGroup",1,782,"3-266X-7.2292-C",0.5,0
"764",1,"woman",764,1,1,"Carter, Mrs. William Ernest (Lucile Polk)","female",36,1,2,"113760",120,"B96 B98","S",4,30,4,331,2,36,"Carter","Carter-1-11376X-120-S",1,3,"1-11376X-120-S",1,1
"765",0,"man",765,0,3,"Eklund, Mr. Hans Linus","male",16,0,0,"347074",7.775,"","S",1,7.775,1,108.775,0,16,"Eklund","noGroup",0,782,"3-34707X-7.775-S",0.5,0
"766",1,"woman",766,1,1,"Hogeboom, Mrs. John C (Anna Andrews)","female",51,1,0,"13502",77.9583,"D11","S",3,25.9861,2,326.9861,2,51,"Hogeboom","noGroup",1,1,"1-1350X-77.9583-S",0.5,2
"767",0,"man",767,0,1,"Brewe, Dr. Arthur Jackson","male",36.0461538461538,0,0,"112379",39.6,"","C",1,39.6,1,340.6,0,36.0461538461538,"Brewe","noGroup",0,782,"1-11237X-39.6-C",0.5,0
"768",0,"woman",768,0,3,"Mangan, Miss. Mary","female",30.5,0,0,"364850",7.75,"","Q",1,7.75,1,108.75,2,30.5,"Mangan","noGroup",0,1,"3-36485X-7.75-Q",0.5,2
"769",0,"man",769,0,3,"Moran, Mr. Daniel J","male",30.1516245487365,1,0,"371110",24.15,"","Q",3,8.05,2,109.05,0,30.1516245487365,"Moran","noGroup",0,782,"3-37111X-24.15-Q",0.5,0
"770",0,"man",770,0,3,"Gronnestad, Mr. Daniel Danielsen","male",32,0,0,"8471",8.3625,"","S",1,8.3625,1,109.3625,0,32,"Gronnestad","noGroup",0,782,"3-847X-8.3625-S",0.5,0
"771",0,"man",771,0,3,"Lievens, Mr. Rene Aime","male",24,0,0,"345781",9.5,"","S",1,9.5,1,110.5,0,24,"Lievens","noGroup",0,782,"3-34578X-9.5-S",0.5,0
"772",0,"man",772,0,3,"Jensen, Mr. Niels Peder","male",48,0,0,"350047",7.8542,"","S",1,7.8542,1,108.8542,0,48,"Jensen","noGroup",0,782,"3-35004X-7.8542-S",0.5,0
"773",0,"woman",773,0,2,"Mack, Mrs. (Mary)","female",57,0,0,"S.O./P.P. 3",10.5,"E77","S",2,5.25,1,206.25,2,57,"Mack","noGroup",0,1,"2-S.O./P.P. X-10.5-S",0.5,2
"774",0,"man",774,0,3,"Elias, Mr. Dibo","male",30.1516245487365,0,0,"2674",7.225,"","C",1,7.225,1,108.225,0,30.1516245487365,"Elias","noGroup",0,782,"3-267X-7.225-C",0.5,0
"775",1,"woman",775,1,2,"Hocking, Mrs. Elizabeth (Eliza Needs)","female",54,1,3,"29105",23,"","S",2,11.5,5,212.5,2,54,"Hocking","Hocking-2-2910X-23-S",1,2,"2-2910X-23-S",1,1
"776",0,"man",776,0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm","male",18,0,0,"347078",7.75,"","S",1,7.75,1,108.75,0,18,"Myhrman","noGroup",0,782,"3-34707X-7.75-S",0.5,0
"777",0,"man",777,0,3,"Tobin, Mr. Roger","male",30.1516245487365,0,0,"383121",7.75,"F38","Q",1,7.75,1,108.75,0,30.1516245487365,"Tobin","noGroup",0,782,"3-38312X-7.75-Q",0.5,0
"778",1,"woman",778,1,3,"Emanuel, Miss. Virginia Ethel","female",5,0,0,"364516",12.475,"","S",2,6.2375,1,107.2375,1,-5,"Emanuel","noGroup",1,1,"3-36451X-12.475-S",0.5,2
"779",0,"man",779,0,3,"Kilgannon, Mr. Thomas J","male",30.1516245487365,0,0,"36865",7.7375,"","Q",1,7.7375,1,108.7375,0,30.1516245487365,"Kilgannon","noGroup",0,782,"3-3686X-7.7375-Q",0.5,0
"780",1,"woman",780,1,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)","female",43,0,1,"24160",211.3375,"B3","S",4,52.834375,2,353.834375,2,43,"Robert","noGroup",1,1,"1-2416X-211.3375-S",0.5,2
"781",1,"woman",781,1,3,"Ayoub, Miss. Banoura","female",13,0,0,"2687",7.2292,"","C",1,7.2292,1,108.2292,1,-13,"Ayoub","noGroup",1,1,"3-268X-7.2292-C",0.5,2
"782",1,"woman",782,1,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)","female",17,1,0,"17474",57,"B20","S",2,28.5,2,329.5,2,17,"Dick","noGroup",1,1,"1-1747X-57-S",0.5,2
"783",0,"man",783,0,1,"Long, Mr. Milton Clyde","male",29,0,0,"113501",30,"D6","S",1,30,1,331,0,29,"Long","noGroup",0,782,"1-11350X-30-S",0.5,0
"784",0,"man",784,0,3,"Johnston, Mr. Andrew G","male",30.1516245487365,1,2,"W./C. 6607",23.45,"","S",4,5.8625,4,106.8625,0,30.1516245487365,"Johnston","noGroup",0,782,"3-W./C. 660X-23.45-S",0.5,0
"785",0,"man",785,0,3,"Ali, Mr. William","male",25,0,0,"SOTON/O.Q. 3101312",7.05,"","S",1,7.05,1,108.05,0,25,"Ali","noGroup",0,782,"3-SOTON/O.Q. 310131X-7.05-S",0.5,0
"786",0,"man",786,0,3,"Harmer, Mr. Abraham (David Lishin)","male",25,0,0,"374887",7.25,"","S",1,7.25,1,108.25,0,25,"Harmer","noGroup",0,782,"3-37488X-7.25-S",0.5,0
"787",1,"woman",787,1,3,"Sjoblom, Miss. Anna Sofia","female",18,0,0,"3101265",7.4958,"","S",1,7.4958,1,108.4958,2,18,"Sjoblom","noGroup",1,1,"3-310126X-7.4958-S",0.5,2
"788",0,"boy",788,0,3,"Rice, Master. George Hugh","male",8,4,1,"382652",29.125,"","Q",6,4.85416666666667,6,105.854166666667,1,-8,"Rice","Rice-3-38265X-29.125-Q",0,6,"3-38265X-29.125-Q",0,1
"789",0,"boy",789,1,3,"Dean, Master. Bertram Vere","male",1,1,2,"C.A. 2315",20.575,"","S",4,5.14375,4,106.14375,1,-1,"Dean","Dean-3-C.A. 231X-20.575-S",1,3,"3-C.A. 231X-20.575-S",1,1
"790",0,"man",790,0,1,"Guggenheim, Mr. Benjamin","male",46,0,0,"PC 17593",79.2,"B82 B84","C",2,39.6,1,340.6,0,46,"Guggenheim","noGroup",0,782,"1-PC 1759X-79.2-C",0.5,0
"791",0,"man",791,0,3,"Keane, Mr. Andrew ""Andy""","male",30.1516245487365,0,0,"12460",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"Keane","noGroup",0,782,"3-1246X-7.75-Q",0.5,0
"792",0,"man",792,0,2,"Gaskell, Mr. Alfred","male",16,0,0,"239865",26,"","S",2,13,1,214,0,16,"Gaskell","noGroup",0,782,"2-23986X-26-S",0.5,0
"793",0,"woman",793,0,3,"Sage, Miss. Stella Anna","female",7.72877358490566,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,1,-7.72877358490566,"Sage","Sage-3-CA. 234X-69.55-S",0,7,"3-CA. 234X-69.55-S",0,1
"794",0,"man",794,0,1,"Hoyt, Mr. William Fisher","male",42.0173267326733,0,0,"PC 17600",30.6958,"","C",1,30.6958,1,331.6958,0,42.0173267326733,"Hoyt","noGroup",0,782,"1-PC 1760X-30.6958-C",0.5,0
"795",0,"man",795,0,3,"Dantcheff, Mr. Ristiu","male",25,0,0,"349203",7.8958,"","S",1,7.8958,1,108.8958,0,25,"Dantcheff","noGroup",0,782,"3-34920X-7.8958-S",0.5,0
"796",0,"man",796,0,2,"Otter, Mr. Richard","male",39,0,0,"28213",13,"","S",1,13,1,214,0,39,"Otter","noGroup",0,782,"2-2821X-13-S",0.5,0
"797",1,"woman",797,1,1,"Leader, Dr. Alice (Farnham)","female",49,0,0,"17465",25.9292,"D17","S",1,25.9292,1,326.9292,2,49,"Leader","noGroup",1,1,"1-1746X-25.9292-S",0.5,2
"798",1,"woman",798,1,3,"Osman, Mrs. Mara","female",31,0,0,"349244",8.6833,"","S",1,8.6833,1,109.6833,2,31,"Osman","noGroup",1,1,"3-34924X-8.6833-S",0.5,2
"799",0,"man",799,0,3,"Ibrahim Shawah, Mr. Yousseff","male",30,0,0,"2685",7.2292,"","C",1,7.2292,1,108.2292,0,30,"Ibrahim Shawah","noGroup",0,782,"3-268X-7.2292-C",0.5,0
"800",0,"woman",800,0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)","female",30,1,1,"345773",24.15,"","S",3,8.05,3,109.05,2,30,"Van Impe","Van Impe-3-34577X-24.15-S",0,2,"3-34577X-24.15-S",0,1
"801",0,"man",801,0,2,"Ponesell, Mr. Martin","male",34,0,0,"250647",13,"","S",2,6.5,1,207.5,0,34,"Ponesell","noGroup",0,782,"2-25064X-13-S",0.5,0
"802",1,"woman",802,1,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)","female",31,1,1,"C.A. 31921",26.25,"","S",3,8.75,3,209.75,2,31,"Collyer","Collyer-2-C.A. 3192X-26.25-S",1,2,"2-C.A. 3192X-26.25-S",1,1
"803",1,"boy",803,1,1,"Carter, Master. William Thornton II","male",11,1,2,"113760",120,"B96 B98","S",4,30,4,331,1,-11,"Carter","Carter-1-11376X-120-S",1,3,"1-11376X-120-S",1,1
"804",1,"boy",804,1,3,"Thomas, Master. Assad Alexander","male",0.42,0,1,"2625",8.5167,"","C",2,4.25835,2,105.25835,1,-0.42,"Thomas","Thomas-3-262X-8.5167-C",1,2,"3-262X-8.5167-C",1,1
"805",1,"man",805,1,3,"Hedman, Mr. Oskar Arvid","male",27,0,0,"347089",6.975,"","S",1,6.975,1,107.975,0,27,"Hedman","noGroup",1,782,"3-34708X-6.975-S",0.5,0
"806",0,"man",806,0,3,"Johansson, Mr. Karl Johan","male",31,0,0,"347063",7.775,"","S",1,7.775,1,108.775,0,31,"Johansson","noGroup",0,782,"3-34706X-7.775-S",0.5,0
"807",0,"man",807,0,1,"Andrews, Mr. Thomas Jr","male",39,0,0,"112050",0,"A36","S",1,0,1,301,0,39,"Andrews","noGroup",0,782,"1-11205X-0-S",0.5,0
"808",0,"woman",808,0,3,"Pettersson, Miss. Ellen Natalia","female",18,0,0,"347087",7.775,"","S",1,7.775,1,108.775,2,18,"Pettersson","noGroup",0,1,"3-34708X-7.775-S",0.5,2
"809",0,"man",809,0,2,"Meyer, Mr. August","male",39,0,0,"248723",13,"","S",1,13,1,214,0,39,"Meyer","noGroup",0,782,"2-24872X-13-S",0.5,0
"810",1,"woman",810,1,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)","female",33,1,0,"113806",53.1,"E8","S",2,26.55,2,327.55,2,33,"Chambers","noGroup",1,1,"1-11380X-53.1-S",0.5,2
"811",0,"man",811,0,3,"Alexander, Mr. William","male",26,0,0,"3474",7.8875,"","S",1,7.8875,1,108.8875,0,26,"Alexander","noGroup",0,782,"3-347X-7.8875-S",0.5,0
"812",0,"man",812,0,3,"Lester, Mr. James","male",39,0,0,"A/4 48871",24.15,"","S",3,8.05,1,109.05,0,39,"Lester","noGroup",0,782,"3-A/4 4887X-24.15-S",0.5,0
"813",0,"man",813,0,2,"Slemen, Mr. Richard James","male",35,0,0,"28206",10.5,"","S",1,10.5,1,211.5,0,35,"Slemen","noGroup",0,782,"2-2820X-10.5-S",0.5,0
"814",0,"woman",814,0,3,"Andersson, Miss. Ebba Iris Alfrida","female",6,4,2,"347082",31.275,"","S",7,4.46785714285714,7,105.467857142857,1,-6,"Andersson","Andersson-3-34708X-31.275-S",0,6,"3-34708X-31.275-S",0,1
"815",0,"man",815,0,3,"Tomlin, Mr. Ernest Portage","male",30.5,0,0,"364499",8.05,"","S",1,8.05,1,109.05,0,30.5,"Tomlin","noGroup",0,782,"3-36449X-8.05-S",0.5,0
"816",0,"man",816,0,1,"Fry, Mr. Richard","male",42.0173267326733,0,0,"112058",0,"B102","S",2,0,1,301,0,42.0173267326733,"Fry","noGroup",0,782,"1-11205X-0-S",0.5,0
"817",0,"woman",817,0,3,"Heininen, Miss. Wendla Maria","female",23,0,0,"STON/O2. 3101290",7.925,"","S",1,7.925,1,108.925,2,23,"Heininen","noGroup",0,1,"3-STON/O2. 310129X-7.925-S",0.5,2
"818",0,"man",818,0,2,"Mallet, Mr. Albert","male",31,1,1,"S.C./PARIS 2079",37.0042,"","C",3,12.3347333333333,3,213.334733333333,0,31,"Mallet","noGroup",0,782,"2-S.C./PARIS 207X-37.0042-C",0.5,0
"819",0,"man",819,0,3,"Holm, Mr. John Fredrik Alexander","male",43,0,0,"C 7075",6.45,"","S",1,6.45,1,107.45,0,43,"Holm","noGroup",0,782,"3-C 707X-6.45-S",0.5,0
"820",0,"boy",820,0,3,"Skoog, Master. Karl Thorsten","male",10,3,2,"347088",27.9,"","S",6,4.65,6,105.65,1,-10,"Skoog","Skoog-3-34708X-27.9-S",0,5,"3-34708X-27.9-S",0,1
"821",1,"woman",821,1,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)","female",52,1,1,"12749",93.5,"B69","S",4,23.375,3,324.375,2,52,"Hays","noGroup",1,1,"1-1274X-93.5-S",0.5,2
"822",1,"man",822,1,3,"Lulic, Mr. Nikola","male",27,0,0,"315098",8.6625,"","S",1,8.6625,1,109.6625,0,27,"Lulic","noGroup",1,782,"3-31509X-8.6625-S",0.5,0
"823",0,"man",823,0,1,"Reuchlin, Jonkheer. John George","male",38,0,0,"19972",0,"","S",1,0,1,301,0,38,"Reuchlin","noGroup",0,782,"1-1997X-0-S",0.5,0
"824",1,"woman",824,1,3,"Moor, Mrs. (Beila)","female",27,0,1,"392096",12.475,"E121","S",2,6.2375,2,107.2375,2,27,"Moor","Moor-3-39209X-12.475-S",1,2,"3-39209X-12.475-S",1,1
"825",0,"boy",825,0,3,"Panula, Master. Urho Abraham","male",2,4,1,"3101295",39.6875,"","S",7,5.66964285714286,6,106.669642857143,1,-2,"Panula","Panula-3-310129X-39.6875-S",0,4,"3-310129X-39.6875-S",0,1
"826",0,"man",826,0,3,"Flynn, Mr. John","male",30.1516245487365,0,0,"368323",6.95,"","Q",1,6.95,1,107.95,0,30.1516245487365,"Flynn","noGroup",0,782,"3-36832X-6.95-Q",0.5,0
"827",1,"man",827,0,3,"Lam, Mr. Len","male",30.1516245487365,0,0,"1601",56.4958,"","S",8,7.061975,1,108.061975,0,30.1516245487365,"Lam","noGroup",0,782,"3-160X-56.4958-S",0.5,0
"828",0,"boy",828,1,2,"Mallet, Master. Andre","male",1,0,2,"S.C./PARIS 2079",37.0042,"","C",3,12.3347333333333,3,213.334733333333,1,-1,"Mallet","Mallet-2-S.C./PARIS 207X-37.0042-C",1,2,"2-S.C./PARIS 207X-37.0042-C",1,1
"829",1,"man",829,1,3,"McCormack, Mr. Thomas Joseph","male",30.1516245487365,0,0,"367228",7.75,"","Q",1,7.75,1,108.75,0,30.1516245487365,"McCormack","noGroup",1,782,"3-36722X-7.75-Q",0.5,0
"830",1,"woman",830,1,1,"Stone, Mrs. George Nelson (Martha Evelyn)","female",62,0,0,"113572",80,"B28","",2,40,1,341,2,62,"Stone","noGroup",1,1,"1-11357X-80-",0.5,2
"831",0,"woman",831,1,3,"Yasbeck, Mrs. Antoni (Selini Alexander)","female",15,1,0,"2659",14.4542,"","C",2,7.2271,2,108.2271,1,-15,"Yasbeck","noGroup",1,1,"3-265X-14.4542-C",0.5,2
"832",1,"boy",832,1,2,"Richards, Master. George Sibley","male",0.83,1,1,"29106",18.75,"","S",3,6.25,3,207.25,1,-0.83,"Richards","Richards-2-2910X-18.75-S",1,3,"2-2910X-18.75-S",1,1
"833",0,"man",833,0,3,"Saad, Mr. Amin","male",30.1516245487365,0,0,"2671",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Saad","noGroup",0,782,"3-267X-7.2292-C",0.5,0
"834",0,"man",834,0,3,"Augustsson, Mr. Albert","male",23,0,0,"347468",7.8542,"","S",1,7.8542,1,108.8542,0,23,"Augustsson","noGroup",0,782,"3-34746X-7.8542-S",0.5,0
"835",0,"man",835,0,3,"Allum, Mr. Owen George","male",18,0,0,"2223",8.3,"","S",1,8.3,1,109.3,0,18,"Allum","noGroup",0,782,"3-222X-8.3-S",0.5,0
"836",1,"woman",836,1,1,"Compton, Miss. Sara Rebecca","female",39,1,1,"PC 17756",83.1583,"E49","C",3,27.7194333333333,3,328.719433333333,2,39,"Compton","Compton-1-PC 1775X-83.1583-C",1,2,"1-PC 1775X-83.1583-C",1,1
"837",0,"man",837,0,3,"Pasic, Mr. Jakob","male",21,0,0,"315097",8.6625,"","S",1,8.6625,1,109.6625,0,21,"Pasic","noGroup",0,782,"3-31509X-8.6625-S",0.5,0
"838",0,"man",838,0,3,"Sirota, Mr. Maurice","male",30.1516245487365,0,0,"392092",8.05,"","S",1,8.05,1,109.05,0,30.1516245487365,"Sirota","noGroup",0,782,"3-39209X-8.05-S",0.5,0
"839",1,"man",839,1,3,"Chip, Mr. Chang","male",32,0,0,"1601",56.4958,"","S",8,7.061975,1,108.061975,0,32,"Chip","noGroup",1,782,"3-160X-56.4958-S",0.5,0
"840",1,"man",840,1,1,"Marechal, Mr. Pierre","male",42.0173267326733,0,0,"11774",29.7,"C47","C",1,29.7,1,330.7,0,42.0173267326733,"Marechal","noGroup",1,782,"1-1177X-29.7-C",0.5,0
"841",0,"man",841,0,3,"Alhomaki, Mr. Ilmari Rudolf","male",20,0,0,"SOTON/O2 3101287",7.925,"","S",1,7.925,1,108.925,0,20,"Alhomaki","noGroup",0,782,"3-SOTON/O2 310128X-7.925-S",0.5,0
"842",0,"man",842,0,2,"Mudd, Mr. Thomas Charles","male",16,0,0,"S.O./P.P. 3",10.5,"","S",2,5.25,1,206.25,0,16,"Mudd","noGroup",0,782,"2-S.O./P.P. X-10.5-S",0.5,0
"843",0,"woman",843,1,1,"Serepeca, Miss. Augusta","female",30,0,0,"113798",31,"","C",2,15.5,1,316.5,2,30,"Serepeca","noGroup",1,1,"1-11379X-31-C",0.5,2
"844",0,"man",844,0,3,"Lemberopolous, Mr. Peter L","male",34.5,0,0,"2683",6.4375,"","C",1,6.4375,1,107.4375,0,34.5,"Lemberopolous","noGroup",0,782,"3-268X-6.4375-C",0.5,0
"845",0,"man",845,0,3,"Culumovic, Mr. Jeso","male",17,0,0,"315090",8.6625,"","S",1,8.6625,1,109.6625,0,17,"Culumovic","noGroup",0,782,"3-31509X-8.6625-S",0.5,0
"846",0,"man",846,0,3,"Abbing, Mr. Anthony","male",42,0,0,"C.A. 5547",7.55,"","S",1,7.55,1,108.55,0,42,"Abbing","noGroup",0,782,"3-C.A. 554X-7.55-S",0.5,0
"847",0,"man",847,0,3,"Sage, Mr. Douglas Bullen","male",30.1516245487365,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,0,30.1516245487365,"Sage","noGroup",0,782,"3-CA. 234X-69.55-S",0.5,0
"848",0,"man",848,0,3,"Markoff, Mr. Marin","male",35,0,0,"349213",7.8958,"","C",1,7.8958,1,108.8958,0,35,"Markoff","noGroup",0,782,"3-34921X-7.8958-C",0.5,0
"849",1,"man",849,0,2,"Harper, Rev. John","male",28,0,1,"248727",33,"","S",3,11,2,212,0,28,"Harper","noGroup",0,782,"2-24872X-33-S",0.5,0
"850",1,"woman",850,1,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)","female",42.0173267326733,1,0,"17453",89.1042,"C92","C",2,44.5521,2,345.5521,2,42.0173267326733,"Goldenberg","noGroup",1,1,"1-1745X-89.1042-C",0.5,2
"851",0,"boy",851,0,3,"Andersson, Master. Sigvard Harald Elias","male",4,4,2,"347082",31.275,"","S",7,4.46785714285714,7,105.467857142857,1,-4,"Andersson","Andersson-3-34708X-31.275-S",0,6,"3-34708X-31.275-S",0,1
"852",0,"man",852,0,3,"Svensson, Mr. Johan","male",74,0,0,"347060",7.775,"","S",1,7.775,1,108.775,0,74,"Svensson","noGroup",0,782,"3-34706X-7.775-S",0.5,0
"853",0,"woman",853,0,3,"Boulos, Miss. Nourelain","female",9,1,1,"2678",15.2458,"","C",3,5.08193333333333,3,106.081933333333,1,-9,"Boulos","Boulos-3-267X-15.2458-C",0,3,"3-267X-15.2458-C",0,1
"854",1,"woman",854,1,1,"Lines, Miss. Mary Conover","female",16,0,1,"PC 17592",39.4,"D28","S",2,19.7,2,320.7,2,16,"Lines","Lines-1-PC 1759X-39.4-S",1,2,"1-PC 1759X-39.4-S",1,1
"855",0,"woman",855,0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)","female",44,1,0,"244252",26,"","S",2,13,2,214,2,44,"Carter","noGroup",0,1,"2-24425X-26-S",0.5,2
"856",1,"woman",856,1,3,"Aks, Mrs. Sam (Leah Rosen)","female",18,0,1,"392091",9.35,"","S",2,4.675,2,105.675,2,18,"Aks","Aks-3-39209X-9.35-S",1,2,"3-39209X-9.35-S",1,1
"857",1,"woman",857,1,1,"Wick, Mrs. George Dennick (Mary Hitchcock)","female",45,1,1,"36928",164.8667,"","S",4,41.216675,3,342.216675,2,45,"Wick","Wick-1-3692X-164.8667-S",1,2,"1-3692X-164.8667-S",1,1
"858",1,"man",858,1,1,"Daly, Mr. Peter Denis ","male",51,0,0,"113055",26.55,"E17","S",1,26.55,1,327.55,0,51,"Daly","noGroup",1,782,"1-11305X-26.55-S",0.5,0
"859",1,"woman",859,1,3,"Baclini, Mrs. Solomon (Latifa Qurban)","female",24,0,3,"2666",19.2583,"","C",4,4.814575,4,105.814575,2,24,"Baclini","Baclini-3-266X-19.2583-C",1,4,"3-266X-19.2583-C",1,1
"860",0,"man",860,0,3,"Razi, Mr. Raihed","male",30.1516245487365,0,0,"2629",7.2292,"","C",1,7.2292,1,108.2292,0,30.1516245487365,"Razi","noGroup",0,782,"3-262X-7.2292-C",0.5,0
"861",0,"man",861,0,3,"Hansen, Mr. Claus Peter","male",41,2,0,"350026",14.1083,"","S",2,7.05415,3,108.05415,0,41,"Hansen","noGroup",0,782,"3-35002X-14.1083-S",0.5,0
"862",0,"man",862,0,2,"Giles, Mr. Frederick Edward","male",21,1,0,"28134",11.5,"","S",1,11.5,2,212.5,0,21,"Giles","noGroup",0,782,"2-2813X-11.5-S",0.5,0
"863",1,"woman",863,1,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)","female",48,0,0,"17466",25.9292,"D17","S",1,25.9292,1,326.9292,2,48,"Swift","noGroup",1,1,"1-1746X-25.9292-S",0.5,2
"864",0,"woman",864,0,3,"Sage, Miss. Dorothy Edith ""Dolly""","female",7.72877358490566,8,2,"CA. 2343",69.55,"","S",11,6.32272727272727,11,107.322727272727,1,-7.72877358490566,"Sage","Sage-3-CA. 234X-69.55-S",0,7,"3-CA. 234X-69.55-S",0,1
"865",0,"man",865,0,2,"Gill, Mr. John William","male",24,0,0,"233866",13,"","S",1,13,1,214,0,24,"Gill","noGroup",0,782,"2-23386X-13-S",0.5,0
"866",1,"woman",866,1,2,"Bystrom, Mrs. (Karolina)","female",42,0,0,"236852",13,"","S",1,13,1,214,2,42,"Bystrom","noGroup",1,1,"2-23685X-13-S",0.5,2
"867",1,"woman",867,1,2,"Duran y More, Miss. Asuncion","female",27,1,0,"SC/PARIS 2149",13.8583,"","C",1,13.8583,2,214.8583,2,27,"Duran y More","Duran y More-2-SC/PARIS 214X-13.8583-C",1,2,"2-SC/PARIS 214X-13.8583-C",1,1
"868",0,"man",868,0,1,"Roebling, Mr. Washington Augustus II","male",31,0,0,"PC 17590",50.4958,"A24","S",1,50.4958,1,351.4958,0,31,"Roebling","noGroup",0,782,"1-PC 1759X-50.4958-S",0.5,0
"869",0,"man",869,0,3,"van Melkebeke, Mr. Philemon","male",30.1516245487365,0,0,"345777",9.5,"","S",1,9.5,1,110.5,0,30.1516245487365,"van Melkebeke","noGroup",0,782,"3-34577X-9.5-S",0.5,0
"870",1,"boy",870,1,3,"Johnson, Master. Harold Theodor","male",4,1,1,"347742",11.1333,"","S",3,3.7111,3,104.7111,1,-4,"Johnson","Johnson-3-34774X-11.1333-S",1,3,"3-34774X-11.1333-S",1,1
"871",0,"man",871,0,3,"Balkic, Mr. Cerin","male",26,0,0,"349248",7.8958,"","S",1,7.8958,1,108.8958,0,26,"Balkic","noGroup",0,782,"3-34924X-7.8958-S",0.5,0
"872",1,"woman",872,1,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)","female",47,1,1,"11751",52.5542,"D35","S",2,26.2771,3,327.2771,2,47,"Beckwith","noGroup",1,1,"1-1175X-52.5542-S",0.5,2
"873",0,"man",873,0,1,"Carlsson, Mr. Frans Olof","male",33,0,0,"695",5,"B51 B53 B55","S",1,5,1,306,0,33,"Carlsson","noGroup",0,782,"1-69X-5-S",0.5,0
"874",0,"man",874,0,3,"Vander Cruyssen, Mr. Victor","male",47,0,0,"345765",9,"","S",1,9,1,110,0,47,"Vander Cruyssen","noGroup",0,782,"3-34576X-9-S",0.5,0
"875",0,"woman",875,1,2,"Abelson, Mrs. Samuel (Hannah Wizosky)","female",28,1,0,"P/PP 3381",24,"","C",2,12,2,213,2,28,"Abelson","noGroup",1,1,"2-P/PP 338X-24-C",0.5,2
"876",1,"woman",876,1,3,"Najib, Miss. Adele Kiamie ""Jane""","female",15,0,0,"2667",7.225,"","C",1,7.225,1,108.225,1,-15,"Najib","noGroup",1,1,"3-266X-7.225-C",0.5,2
"877",0,"man",877,0,3,"Gustafsson, Mr. Alfred Ossian","male",20,0,0,"7534",9.8458,"","S",2,4.9229,1,105.9229,0,20,"Gustafsson","noGroup",0,782,"3-753X-9.8458-S",0.5,0
"878",0,"man",878,0,3,"Petroff, Mr. Nedelio","male",19,0,0,"349212",7.8958,"","S",1,7.8958,1,108.8958,0,19,"Petroff","noGroup",0,782,"3-34921X-7.8958-S",0.5,0
